variant,pid,seed,prompt,subset,n_frames,flow_total,flow_global,flow_residual,residual_frac,flow_total_p95,residual_autocorr,zoom_abs,dynamic_degree_score,dynamic_degree,subject_consistency,background_consistency,temporal_flicker,warp_error,sharpness,colorfulness,clip_t,vqascore,vqa_yes,vqa_min_q,iqa_musiq,iqa_clipiqa,iqa_maniqa,iqa_topiq_nr
S-cf-fw,P11,3.0,A person is sweeping floor,general,81.0,10.337576116621495,5.821809137240052,9.069667756557465,0.8773494653766215,29.731971931457508,0.8066945243543292,0.008432304153757286,81.78456072807312,1.0,0.886888325214386,0.9410544633865356,0.9425086379051208,0.03037365064956248,81.622351909402,92.58423614501953,0.22379282116889954,0.8048009872436523,0.7084687948226929,0.5707728862762451,67.83282470703125,0.3552434742450714,0.4077226519584656,0.5246737599372864
S-cf-fw,P16,7.0,a surfer riding a large barreling wave and getting wiped out by the whitewater,fast,81.0,16.616810837388037,10.160863827168942,13.091713483631612,0.787859525145196,32.010376358032225,0.7838185038083061,0.011835596722448827,85.95329351425171,1.0,0.8352385759353638,0.954319417476654,0.9409101605415344,0.041460382449440655,217.70675316622385,71.62718963623047,0.23777741193771362,0.5929318070411682,0.6278416117032369,0.3413618206977844,68.57589721679688,0.4585930407047272,0.34926581382751465,0.5011013746261597
S-cf-fw,P00,5.0,a horse taking a peaceful walk,general,81.0,3.0462582632899284,2.086714727152139,1.9077008664608002,0.626243763769635,5.1349690675735475,0.4109316782216086,0.003511761199843022,10.80883493423462,0.0,0.9387181401252747,0.9476549029350281,0.9289867281913757,0.027986715233419092,597.8902038393385,87.32032012939453,0.22378496825695038,0.5232599973678589,0.6507557034492493,0.5452160239219666,67.43487548828125,0.4892214834690094,0.3773825466632843,0.5187021493911743
S-cf-fw,P05,6.0,A person is playing guitar,general,81.0,2.119857609272003,1.278351291269064,1.478269573673606,0.6973434771582572,3.272831284999847,0.23977970862363054,0.002349634113488719,11.197701334953308,0.0,0.9895376563072205,0.9870588183403015,0.9631626605987549,0.01566811257507652,1361.7839726414475,86.4936752319336,0.21607908606529236,0.7652690410614014,0.6545486450195312,0.6545486450195312,77.64018249511719,0.7180349230766296,0.49008607864379883,0.637877345085144
S-cf-fw,P09,1.0,a cow chewing cud while resting in a tranquil barn,general,81.0,2.658211077749729,1.8146595560014247,1.5327873643487693,0.576623429401588,4.526603317260741,0.025880394153226988,0.0029837997382855972,11.607640278339385,1.0,0.9796182513237,0.9792751669883728,0.958221971988678,0.015190050401724876,302.8362514226214,67.66912078857422,0.20226165652275085,0.525009036064148,0.6998245120048523,0.6107475757598877,70.38707733154297,0.4744684100151062,0.36141669750213623,0.49647030234336853
S-cf-fw,P08,7.0,"In a still frame, a stop sign",general,81.0,0.8231527207419276,0.2889954007347114,0.8252421393059194,1.0025370942405623,1.6541247189044952,0.8099715071029103,0.0006664610402026483,4.7564721524715425,0.0,0.9935098886489868,0.984130322933197,0.9898373484611511,0.003737852345511783,852.1791766465913,49.36408615112305,0.17610616981983185,0.5984774827957153,0.5762261152267456,0.5762261152267456,68.17314910888672,0.6996234655380249,0.5283578634262085,0.5692609548568726
S-cf-fw,P19,3.0,two dogs playing tug-of-war with a rope toy in a backyard,multi,81.0,2.8022382140159605,1.661846897006035,1.6918594427406788,0.6037526825970121,5.289553880691527,0.5580939986155035,0.0026797091981279665,14.542201113700866,1.0,0.9190268516540527,0.9327400326728821,0.9255356788635254,0.03267820356413722,962.265573533905,82.29743194580078,0.29546037316322327,0.7041643857955933,0.6375301480293274,0.5945329666137695,65.83723449707031,0.542209267616272,0.33404070138931274,0.513703465461731
S-cf-fw,P08,1.0,"In a still frame, a stop sign",general,81.0,3.1479514847043903,2.718292816216126,1.0618119778577237,0.3373024157819947,4.847321915626526,0.8036294397801204,0.004035856396603777,5.2760146975517275,0.0,0.9795641303062439,0.9171540141105652,0.973487913608551,0.005732789184548892,405.3667494656544,114.466552734375,0.19645243883132935,0.5540492534637451,0.4705907702445984,0.4705907702445984,71.00352478027344,0.41960209608078003,0.48238152265548706,0.6346107721328735
S-cf-fw,P17,0.0,"a red race car drifting around a tight corner on a wet track, tires smoking",fast,81.0,8.257990123331547,6.994315436482429,3.1468845039606093,0.38107143213918254,23.245709514617918,0.9329760936085627,0.011147722409805282,19.189574480056763,1.0,0.9031588435173035,0.9245851635932922,0.9473543167114258,0.02706101107178256,347.32856701372395,57.893611907958984,0.23694972693920135,0.8393779993057251,0.8237096468607584,0.7644920349121094,60.96717834472656,0.2755136787891388,0.33190569281578064,0.5198445320129395
S-cf-fw,P22,2.0,a basketball player dribbling past two defenders and dunking the ball,multi,81.0,4.470131319761276,3.598789905011654,2.215398369729519,0.49560017718845295,7.582188057899475,0.8130919963354282,0.003946280026866589,13.228465914726257,1.0,0.9433080554008484,0.9290493130683899,0.9428333044052124,0.021678798913490026,1064.1427700602023,57.46466064453125,0.20907707512378693,0.6868710517883301,0.632227381070455,0.5999326705932617,67.52860260009766,0.36836469173431396,0.3543666899204254,0.5939205884933472
S-cf-fw,P01,5.0,a person drinking coffee in a cafe,general,81.0,3.878042300976813,3.17659574681893,1.4595602713525295,0.37636513006053623,6.8868985414505,0.5681468490945574,0.004584994343986182,9.951998949050903,0.0,0.9185156226158142,0.946166455745697,0.9393557906150818,0.014109786634799093,389.28685729098873,92.42642211914062,0.2697649598121643,0.41863900423049927,0.5844768285751343,0.4770601987838745,69.93476867675781,0.30713921785354614,0.3746775686740875,0.5481452345848083
S-cf-fw,P23,7.0,"an astronaut riding a horse on the moon, with the Earth visible in the sky",rare,81.0,3.2006398662924767,2.1934775949455796,1.997330828756094,0.6240409068667989,5.5739649534225455,0.6474828165266574,0.003118471038669668,11.917318511009217,1.0,0.9148351550102234,0.9645702242851257,0.9549205303192139,0.018848269316367804,900.7082559074175,66.29385375976562,0.27389228343963623,0.5516277551651001,0.6811147729555765,0.6118873953819275,75.89059448242188,0.8448861837387085,0.5476441979408264,0.6519246697425842
S-cf-fw,P01,4.0,a person drinking coffee in a cafe,general,81.0,3.6570014633238315,2.950907291471958,1.6254138154909015,0.4444661527554922,5.249892663955688,0.7651535217713563,0.003900490572414128,7.061978876590729,0.0,0.930144727230072,0.9569511413574219,0.9464923143386841,0.011034434253815562,212.3570195701983,60.07829666137695,0.2617107927799225,0.43210524320602417,0.5716620981693268,0.5206787586212158,75.39285278320312,0.34049609303474426,0.40281519293785095,0.5667687654495239
S-cf-fw,P26,1.0,exactly four red apples rolling across a wooden table,count,81.0,4.268405573815107,3.6873329797759653,1.596078534424305,0.3739284219585783,7.02072970867157,-0.13896909607032543,0.004677586773323128,11.353230607509612,1.0,0.9693105816841125,0.9903593063354492,0.9723076224327087,0.007489047123817727,105.83130723315165,91.67780303955078,0.250238299369812,0.4922111928462982,0.6010527412096659,0.5345756411552429,72.02012634277344,0.7975447177886963,0.5040357112884521,0.6453378200531006
S-cf-fw,P10,7.0,an airplane taking off,general,81.0,6.822528207302094,5.119242589455098,3.5599425435066223,0.5217922027649873,14.011709737777709,0.8335490901604052,0.009770463802487939,20.09552321434021,1.0,0.9311932921409607,0.9336928725242615,0.9513388872146606,0.02088020263472572,478.5650291853731,98.9995346069336,0.20750445127487183,0.6471198797225952,0.6707697212696075,0.6282304525375366,73.28790283203125,0.563511848449707,0.4779742956161499,0.6293882131576538
S-cf-fw,P20,5.0,a chef tossing vegetables in a flaming wok while a second cook plates dishes beside him,multi,81.0,4.448652544617653,3.011696080118418,2.938312442600727,0.6604947796296115,7.9257657527923575,0.474194491360429,0.0036273736115617792,12.710462927818298,1.0,0.9410325884819031,0.9701328277587891,0.9327395558357239,0.02531028650701046,637.5482471581054,60.59812927246094,0.2799799144268036,0.7728455066680908,0.7257471680641174,0.6272995471954346,69.608154296875,0.4702247381210327,0.39975762367248535,0.619849443435669
S-cf-fw,P01,7.0,a person drinking coffee in a cafe,general,81.0,3.5319483168423176,2.494506085664034,1.8563656888902187,0.5255923917248825,6.032659745216368,0.7328659460884814,0.002419455129074777,14.89929348230362,1.0,0.9508464932441711,0.9728841185569763,0.9408461451530457,0.018266015884000807,945.6397575271651,80.65294647216797,0.21928998827934265,0.4318365454673767,0.5632240176200867,0.5144543647766113,73.7974853515625,0.42036551237106323,0.38606977462768555,0.5760865211486816
S-cf-fw,P28,4.0,"two cats sitting side by side on a windowsill, one black and one white, watching birds outside",count,81.0,3.1616768915206195,2.5592709166929124,1.5000232830643654,0.47443899553693125,4.754834580421447,0.6366824304760672,0.004744296935677994,8.805595982074738,0.0,0.8884077072143555,0.9555566906929016,0.9509280323982239,0.021507572510745376,596.8886950625784,56.531761169433594,0.31696397066116333,0.7531510591506958,0.5334092080593109,0.4573919475078583,69.76313781738281,0.6626628041267395,0.4672139286994934,0.5950028896331787
S-cf-fw,P12,6.0,a motorcycle turning a corner,general,81.0,8.931176379323006,3.3924166744574906,7.949141059815884,0.8900440246791336,13.839554643630981,0.5849857256787947,0.006044480947457487,43.98588862419128,1.0,0.7897042632102966,0.9111968278884888,0.9350800514221191,0.032483016594778744,797.429794329413,45.809505462646484,0.21867376565933228,0.654926061630249,0.7441835403442383,0.6974329948425293,64.8794937133789,0.4448385238647461,0.36955559253692627,0.5354094505310059
S-cf-fw,P22,1.0,a basketball player dribbling past two defenders and dunking the ball,multi,81.0,4.522385942935943,2.64716037735343,2.6258354231715204,0.5806304184725118,6.914816808700562,0.20628518106763605,0.003671837844012771,23.827135682106018,1.0,0.905259907245636,0.9023209810256958,0.9351896643638611,0.026816555310506373,511.945331269519,87.64225769042969,0.22743172943592072,0.7033579349517822,0.7056583960851034,0.6350870132446289,68.0045394897461,0.45346733927726746,0.36270272731781006,0.5353825092315674
S-cf-fw,P13,5.0,a bear climbing a tree,general,81.0,3.131684008985758,2.357801426947117,1.4494342625141143,0.4628288791354322,6.316721200942992,0.8142280952940173,0.004425468092813389,10.279076600074768,0.0,0.890272319316864,0.9519901275634766,0.9258244037628174,0.023021912202239037,1989.1708794885674,102.10608673095703,0.24387989938259125,0.684901237487793,0.7697219848632812,0.7510442733764648,67.48722839355469,0.7465181350708008,0.5063348412513733,0.6446652412414551
S-cf-fw,P00,2.0,a horse taking a peaceful walk,general,81.0,3.1509635001420975,2.7087875261902807,1.2711928755044937,0.4034297674401496,5.262896943092346,0.3474718626650432,0.00311877635831479,10.266603922843933,0.0,0.9084764719009399,0.9630746245384216,0.9523987174034119,0.01833976173074916,373.8199934197625,109.2139663696289,0.22233760356903076,0.5628042221069336,0.6924474835395813,0.5996142625808716,69.29853820800781,0.5743144750595093,0.42734575271606445,0.5772889852523804
S-cf-fw,P06,4.0,A person is reading book,general,81.0,2.7591694753617046,2.19872066155076,1.1892533637583256,0.43101844354232016,3.6862597465515137,0.7236785676008689,0.003294301384448772,5.396247309446335,0.0,0.9672956466674805,0.985810399055481,0.9529821872711182,0.009906817367300392,228.97456926376995,81.88623809814453,0.23972800374031067,0.7546611428260803,0.6530886888504028,0.6530886888504028,72.69868469238281,0.42549848556518555,0.3991306722164154,0.6065058708190918
S-cf-fw,P07,2.0,A tranquil tableau of a picturesque barn was painted a warm shade of red and nestled in a picturesque meadow,general,81.0,2.143433267250657,1.8075340015813708,0.6555480845272541,0.3058400691559874,4.223821210861206,0.6684812583077109,0.0028973946580663325,4.195271170139312,0.0,0.9846571087837219,0.9921151399612427,0.9536432027816772,0.01446289315354079,1350.4318734039061,133.27279663085938,0.27485334873199463,0.7969539761543274,0.7056430578231812,0.5950338840484619,76.44059753417969,0.6402552723884583,0.5046023726463318,0.7203986644744873
S-cf-fw,P04,2.0,a dog running happily,general,81.0,4.6673800006508825,3.33568672388792,2.651567277312279,0.5681060271151013,6.693422102928161,0.5474441742009942,0.003915437153045787,18.004550218582153,1.0,0.9240069389343262,0.9472255706787109,0.9373739957809448,0.022213689680211247,242.02449316186846,66.65914916992188,0.24811841547489166,0.5349705219268799,0.6614895462989807,0.6205213069915771,63.901424407958984,0.4822138249874115,0.35298648476600647,0.4797344505786896
S-cf-fw,P08,6.0,"In a still frame, a stop sign",general,81.0,0.05290896324440837,0.031675330700818446,0.03889323647599667,0.7350834151280001,0.07965472787618637,-0.27871787642851487,3.754525352519522e-05,0.11751359421759844,0.0,0.9978839755058289,0.9962709546089172,0.9990230202674866,0.0011864848653203807,413.64257434997324,46.47595977783203,0.1631106585264206,0.6701135039329529,0.5962841510772705,0.5962841510772705,70.55371856689453,0.5897635221481323,0.530698835849762,0.603622317314148
S-cf-fw,P26,2.0,exactly four red apples rolling across a wooden table,count,81.0,6.220435936748982,5.476590131223202,2.3561896830797195,0.37878202239457903,10.138634824752808,0.29575015871583943,0.004923589563986752,18.270690703392027,1.0,0.979851245880127,0.9912574887275696,0.9695496559143066,0.009945779910776765,53.96365110169826,94.8023910522461,0.2601695656776428,0.4949509799480438,0.635954757531484,0.5457577109336853,67.74256896972656,0.710542619228363,0.4353586435317993,0.5575284361839294
S-cf-fw,P01,2.0,a person drinking coffee in a cafe,general,81.0,3.45266243070364,2.6755097441375257,1.398107517696917,0.40493594170341357,5.252631092071532,0.6489151036127307,0.003847201960888924,11.37393252849579,1.0,0.9593308568000793,0.9657802581787109,0.9493258595466614,0.0126397893356625,284.22104899606416,51.560569763183594,0.25935232639312744,0.4346216320991516,0.5926405191421509,0.5153560638427734,68.50967407226562,0.2995240092277527,0.32753509283065796,0.5049456357955933
S-cf-fw,P18,0.0,a flock of hundreds of starlings swirling in a murmuration at dusk,fast,81.0,6.078851698338985,4.005379091203213,3.0352049481123684,0.4993055595740496,8.959199047088623,0.5029019957628127,0.006743570150865708,36.24489378929138,1.0,0.9166900515556335,0.9651108980178833,0.9432746767997742,0.03459510318934918,921.3099049950882,40.10587692260742,0.26523035764694214,0.6742712259292603,0.7289833823839823,0.6930844187736511,63.477394104003906,0.6565108299255371,0.39904576539993286,0.554408073425293
S-cf-fw,P29,7.0,a full glass of water tipping over on a table and spilling across the surface,physics,81.0,3.0496767446398736,0.8590944070369005,2.872904674708843,0.9420354920313375,7.7934779405593835,0.7768839534367805,0.00285496112819601,25.329308223724365,1.0,0.7226518988609314,0.9039936065673828,0.9608975648880005,0.021551351802190765,272.60298388936764,75.93790435791016,0.2579868733882904,0.49867379665374756,0.6742155154546102,0.5640195608139038,59.826324462890625,0.5249431133270264,0.37648022174835205,0.5032698512077332
S-cf-fw,P04,6.0,a dog running happily,general,81.0,5.172396641969681,3.3730249986052514,3.344267062842846,0.6465603177348384,8.290302610397339,0.05638267575100123,0.005769702600809978,25.79658670425415,1.0,0.8658919334411621,0.9476198554039001,0.9347478151321411,0.025934714381583034,262.3119325232578,107.81653594970703,0.2487209290266037,0.5136786699295044,0.6418652534484863,0.5933636426925659,60.15543746948242,0.42541223764419556,0.2991939187049866,0.452715128660202
S-cf-fw,P15,3.0,"a cheetah sprinting at full speed across the savanna, dust flying behind it",fast,81.0,92.53241641223431,78.11924406960607,51.60197647511959,0.5576637671231635,181.72458877563477,0.8581483595926405,0.06928270214120857,201.20047340393066,1.0,0.9450543522834778,0.9626873135566711,0.895251452922821,0.08209734950214624,585.9768128232304,80.15377044677734,0.2763499319553375,0.7469974756240845,0.7461843689282736,0.7310276627540588,71.53009033203125,0.5237081050872803,0.37845391035079956,0.5733813643455505
S-cf-fw,P17,7.0,"a red race car drifting around a tight corner on a wet track, tires smoking",fast,81.0,31.255458498001097,26.099193760752676,23.384842252731325,0.748184241355558,54.79843807220459,0.24391988382378693,0.012882251798873767,99.02937850952148,1.0,0.90020352602005,0.913368821144104,0.9397379755973816,0.04099729729350656,416.2162078633307,81.6726303100586,0.24403078854084015,0.837384819984436,0.8113275567690531,0.7473001480102539,68.51512145996094,0.24762886762619019,0.3461412191390991,0.4815237522125244
S-cf-fw,P24,1.0,a panda playing a violin on a stage under spotlights,rare,81.0,3.79009850025177,1.5746723294258118,3.1943106949329376,0.8428039144409651,6.983636426925658,0.1910596200172144,0.0029156466782296773,27.293895626068114,1.0,0.9470295310020447,0.966077983379364,0.9609848856925964,0.02303033599164337,531.151350269488,54.932979583740234,0.3310404419898987,0.7120283246040344,0.6986685593922933,0.6008589267730713,63.62226486206055,0.6256962418556213,0.3928682804107666,0.5652443170547485
S-cf-fw,P26,7.0,exactly four red apples rolling across a wooden table,count,81.0,1.737861713883467,0.047527483769226817,1.711695318389684,0.9849427717824103,6.409406399726865,0.7554942034076624,6.0891680610097866e-05,26.710009212046863,1.0,0.9336593747138977,0.9876921772956848,0.9836565256118774,0.00947715705842711,514.5829355911203,69.98544311523438,0.24808715283870697,0.42668771743774414,0.6595615347226461,0.6346461176872253,72.64663696289062,0.6952859163284302,0.5058130025863647,0.6378861665725708
S-cf-fw,P11,4.0,A person is sweeping floor,general,81.0,3.249837563931942,2.2485765428747984,1.6260289236903192,0.5003414451833588,5.249133682250976,0.7178296103575414,0.0027003759483704925,16.04676959514618,1.0,0.9186102151870728,0.9585065841674805,0.9644180536270142,0.016436303243972362,258.4981755418172,87.01630401611328,0.23222321271896362,0.8068677186965942,0.6774038672447205,0.5434815287590027,71.70883178710938,0.41118323802948,0.43826207518577576,0.6227156519889832
S-cf-fw,P24,7.0,a panda playing a violin on a stage under spotlights,rare,81.0,4.364970175921917,1.8204690655693412,3.5596099510788917,0.8154944918569992,6.389740657806396,0.6377979468269355,0.0023011300258076518,27.52769069671631,1.0,0.9541345834732056,0.9491656422615051,0.9548553228378296,0.02305991593748331,465.5897576285097,61.957862854003906,0.3317875862121582,0.6815756559371948,0.7031943202018738,0.5978509187698364,64.28604888916016,0.5689855813980103,0.36931395530700684,0.5467455387115479
S-cf-fw,P25,3.0,a giraffe wearing sunglasses roller-skating down a boardwalk,rare,81.0,7.668305185437203,5.737809397280216,5.342060113698244,0.6966414726427189,15.638286638259881,0.7043351820043217,0.007432687836990226,30.912589597702027,1.0,0.9087743759155273,0.9024550318717957,0.9308462142944336,0.033804831944871695,308.59107346386844,153.62603759765625,0.2704677879810333,0.6080718040466309,0.5663613080978394,0.5422747731208801,74.98696899414062,0.5910086035728455,0.4369494915008545,0.6295353174209595
S-cf-fw,P28,7.0,"two cats sitting side by side on a windowsill, one black and one white, watching birds outside",count,81.0,2.70618660710752,2.096029978990555,1.2630028089508414,0.4667092575672492,3.7932262778282166,0.593474891699259,0.0032385039274231532,5.323469889163971,0.0,0.9707958102226257,0.9843112826347351,0.9598408341407776,0.01165330886724405,464.6788863083589,56.081886291503906,0.3135311007499695,0.7064093351364136,0.5063040256500244,0.41188275814056396,74.9192123413086,0.5825901627540588,0.4771057367324829,0.6452574729919434
S-cf-fw,P15,0.0,"a cheetah sprinting at full speed across the savanna, dust flying behind it",fast,81.0,6.622813152521848,5.419885808229447,3.4046069964766503,0.5140725555737115,23.502873229980466,0.7893012976670596,0.00825752915116027,18.998085737228394,1.0,0.923375129699707,0.9477555155754089,0.9284112453460693,0.032538889802526685,729.4451107226632,65.89000701904297,0.2980935573577881,0.7619739174842834,0.7729719678560892,0.704384446144104,71.62383270263672,0.5951365232467651,0.4472181797027588,0.5922890901565552
S-cf-fw,P11,0.0,A person is sweeping floor,general,81.0,2.940131691843271,1.7359475190751255,1.9025180105119943,0.6470857644588958,6.490204119682308,0.2607821557169675,0.00306953321560286,14.892260313034058,1.0,0.9761713147163391,0.98494952917099,0.9754830598831177,0.012415027106180787,47.143929480809476,89.89095306396484,0.25847941637039185,0.7572721242904663,0.6802391409873962,0.5525761842727661,63.32536315917969,0.33695724606513977,0.37912511825561523,0.5221182703971863
S-cf-fw,P19,0.0,two dogs playing tug-of-war with a rope toy in a backyard,multi,81.0,3.6274470388889313,1.749564316868782,2.6873680248856546,0.7408425967994793,7.4418813467025755,0.6537676480875589,0.0021108860039021236,29.553464436531065,1.0,0.9487394690513611,0.9608845114707947,0.9343478679656982,0.030694312928244472,337.93130562926973,89.5810546875,0.31182682514190674,0.7217069864273071,0.6022888720035553,0.5856364965438843,71.21366882324219,0.546675443649292,0.42268335819244385,0.5871372818946838
S-cf-fw,P19,7.0,two dogs playing tug-of-war with a rope toy in a backyard,multi,81.0,2.930161844193935,1.4721928156912327,2.013783669471741,0.6872599840183001,4.894149923324584,0.38494901930712366,0.0019244145732955076,21.555287408828736,1.0,0.9231168031692505,0.9520208239555359,0.9266802072525024,0.03606506495270878,820.9494932438471,92.08704376220703,0.2686116099357605,0.6912424564361572,0.6276915371417999,0.5651021599769592,63.89738464355469,0.5245388150215149,0.33393484354019165,0.5148797631263733
S-cf-fw,P04,5.0,a dog running happily,general,81.0,4.328994147479534,3.053563917428255,2.613962459564209,0.6038266088346468,6.789255547523498,0.5987201411924137,0.006349431576381903,14.077956676483154,1.0,0.9207192659378052,0.9689939618110657,0.9245001673698425,0.027559176413342358,270.0386059121622,77.21910095214844,0.2464492917060852,0.5826828479766846,0.7070485055446625,0.6846962571144104,63.013633728027344,0.4273926019668579,0.35641592741012573,0.4784609377384186
S-cf-fw,P19,6.0,two dogs playing tug-of-war with a rope toy in a backyard,multi,81.0,3.0261539056897164,1.9967640921473504,1.840960367023945,0.6083496795099972,4.887306308746336,0.6748050990769805,0.0027101830924948444,14.505717420578003,1.0,0.9493503570556641,0.9516024589538574,0.9203581213951111,0.032364564132876694,908.1404588082733,97.01750946044922,0.29892316460609436,0.6737821102142334,0.601976603269577,0.5664472579956055,69.0239028930664,0.5533176064491272,0.3787840008735657,0.5639306306838989
S-cf-fw,P00,1.0,a horse taking a peaceful walk,general,81.0,3.7966857820749285,2.9368785198777916,2.109285132586956,0.5555594268522224,5.161414337158203,0.8014739428159424,0.0034979263713466936,10.471786761283875,0.0,0.9481574296951294,0.9600165486335754,0.9334986209869385,0.01864210228668526,359.94040669008194,112.50006866455078,0.20470553636550903,0.5950667858123779,0.7099811136722565,0.6099490523338318,72.0756607055664,0.6154708862304688,0.46593156456947327,0.5541502833366394
S-cf-fw,P11,5.0,A person is sweeping floor,general,81.0,0.9294860022142529,0.06474965264787898,0.9012598641216755,0.9696314870188244,1.8886823177337644,0.5132711162275617,0.00016281049547615112,10.99608496427536,0.0,0.9729978442192078,0.9737979769706726,0.9824317693710327,0.010436476458562539,720.2485175102743,96.34819793701172,0.2520574629306793,0.822761058807373,0.6633886396884918,0.6449576020240784,77.26535034179688,0.6775749921798706,0.5623993873596191,0.7241650819778442
S-cf-fw,P20,1.0,a chef tossing vegetables in a flaming wok while a second cook plates dishes beside him,multi,81.0,3.4916324093937874,2.2243777845054864,2.1691508404910564,0.6212424347456514,5.701972556114197,-0.3691446011528308,0.003815543204473215,16.567014503479005,1.0,0.9402360320091248,0.9556116461753845,0.9476673603057861,0.02028367753373459,517.8996557754069,63.31844711303711,0.27141404151916504,0.7381890416145325,0.6781049569447836,0.6368802189826965,74.30097198486328,0.6134967803955078,0.4562043249607086,0.639074444770813
S-cf-fw,P27,2.0,five yellow rubber ducks floating down a small stream,count,81.0,3.230295795202255,2.3189282715320587,1.8095704793930054,0.560187064569621,4.950845432281494,0.052158173507857966,0.00468734540627338,9.057102572917938,0.0,0.9734767079353333,0.9820133447647095,0.9422082901000977,0.02216664431616664,933.0960258955887,67.01107788085938,0.2510819435119629,0.7045633792877197,0.590557316939036,0.5477927327156067,75.62388610839844,0.588570237159729,0.48734092712402344,0.7039285898208618
S-cf-fw,P22,0.0,a basketball player dribbling past two defenders and dunking the ball,multi,81.0,4.506692719459534,3.049186212942004,2.6306174859404563,0.5837133938305293,7.761124992370605,0.7532439632646687,0.003588030726677971,17.066556215286255,1.0,0.9442217946052551,0.9013082385063171,0.931519627571106,0.028675740817561746,1071.5140302662749,85.39464569091797,0.21998125314712524,0.7130314111709595,0.6050121386845907,0.5941592454910278,66.70611572265625,0.5074547529220581,0.3991587162017822,0.5790678262710571
S-cf-fw,P27,4.0,five yellow rubber ducks floating down a small stream,count,81.0,3.2070275023579597,2.6011258758604527,1.6116342641413213,0.5025319428737135,5.152690124511719,0.8420117277683234,0.0034105791040929035,8.12467999458313,0.0,0.9090175628662109,0.9678328633308411,0.9314069151878357,0.02243141650687903,778.4863411489367,90.09759521484375,0.24666520953178406,0.7253469228744507,0.58072429895401,0.517269492149353,74.80997467041016,0.6607822775840759,0.5278929471969604,0.6593116521835327
S-cf-fw,P03,2.0,a boat sailing smoothly on a calm lake,general,81.0,6.7374746859073635,4.593049463629723,3.75995307713747,0.5580655504259682,10.615946865081787,0.7738320543318526,0.011393860864336603,25.750918340682983,1.0,0.8954232335090637,0.9730052947998047,0.9503727555274963,0.019369758456014095,422.9336354215055,94.23729705810547,0.2581179141998291,0.6518425345420837,0.8045161068439484,0.8035774827003479,72.45158386230469,0.6034166812896729,0.44600170850753784,0.6327944993972778
S-cf-fw,P09,0.0,a cow chewing cud while resting in a tranquil barn,general,81.0,3.3607929930090905,2.328932319581509,1.9568622648715972,0.5822618907740663,4.600614857673644,0.6811503025620596,0.003363480080588488,11.132408595085144,0.0,0.9737926721572876,0.9785672426223755,0.9545610547065735,0.01426471616141498,269.58578299321584,54.75629806518555,0.20027659833431244,0.46976572275161743,0.6472706496715546,0.5567302107810974,68.31965637207031,0.45423269271850586,0.3610321879386902,0.4743010997772217
S-cf-fw,P16,5.0,a surfer riding a large barreling wave and getting wiped out by the whitewater,fast,81.0,23.26122454404831,17.828087866306305,12.892190831899644,0.5542352361222979,43.192609977722164,0.7449802814421174,0.02660447993548587,54.63578386306763,1.0,0.8154577612876892,0.9226488471031189,0.9342988729476929,0.04240462223533541,272.48869497173825,60.69606018066406,0.22882454097270966,0.6232979893684387,0.6095924973487854,0.331270694732666,63.89641189575195,0.43446239829063416,0.30772504210472107,0.49196749925613403
S-cf-fw,P20,3.0,a chef tossing vegetables in a flaming wok while a second cook plates dishes beside him,multi,81.0,4.006031273305416,2.342255160212517,2.5882030442357062,0.6460764336529309,5.836582708358764,0.2795741200086301,0.003489495310714119,21.209418392181398,1.0,0.9237126708030701,0.9416142702102661,0.9465890526771545,0.024007233674637973,559.3637926551874,79.51825714111328,0.2730678617954254,0.738432765007019,0.6621633966763815,0.5862374305725098,70.28547668457031,0.5653018951416016,0.41474300622940063,0.6075704097747803
S-cf-fw,P09,4.0,a cow chewing cud while resting in a tranquil barn,general,81.0,2.7931417644023897,2.0177416201680898,1.3397875785827638,0.47967028239941023,5.4688448190689085,0.7266451439608937,0.003285311480431119,8.600514459609986,0.0,0.9612833261489868,0.9818151593208313,0.9331763982772827,0.02117037175921723,1073.6307344802983,101.49067687988281,0.19541379809379578,0.4613533020019531,0.5881545841693878,0.4109664559364319,73.96088409423828,0.730969250202179,0.44739407300949097,0.5920705795288086
S-cf-fw,P13,0.0,a bear climbing a tree,general,81.0,2.5033482082188128,1.8593340426683427,1.0368560913950204,0.41418755641078375,5.1767683744430535,0.7931459194406362,0.0032478433391588623,8.4162367105484,0.0,0.9257715344429016,0.9649013876914978,0.9333571195602417,0.01878819555277005,1224.5540290859128,78.05481719970703,0.2594255208969116,0.6935381293296814,0.7596843242645264,0.7372695803642273,73.77450561523438,0.7075704336166382,0.4559376835823059,0.6368160843849182
S-cf-fw,P10,5.0,an airplane taking off,general,81.0,9.733442488312722,7.983283412456513,4.285067285597324,0.4402416565876764,13.31914267539978,0.9403173232896688,0.01121263625100255,14.317160201072692,1.0,0.9722514152526855,0.9382778406143188,0.9615440368652344,0.015138561878120526,501.30734518677775,56.8521614074707,0.20312891900539398,0.6529233455657959,0.6770742833614349,0.6713206768035889,70.99813079833984,0.5139897465705872,0.4341466426849365,0.5979447364807129
